home_age,home_value,square_feet,location_risk,construction_type,security_system,smoke_detectors,flood_zone,roof_age,owner_age,claims_history,garage,premium
82,1472866,4807,medium,concrete,no,no,yes,19,72,2,no,5256
98,1345229,2492,low,concrete,no,no,yes,22,54,0,yes,4219
42,199180,1926,high,wood,no,yes,yes,25,37,3,yes,4046
54,1435258,2517,medium,steel,yes,no,no,23,50,1,no,3241
42,725509,3224,high,brick,yes,no,no,0,48,1,no,2997
67,224480,5821,high,concrete,no,no,no,0,52,0,yes,2073
56,1150850,5010,medium,brick,no,no,no,7,72,2,yes,3198
46,626027,2841,medium,concrete,no,yes,no,10,45,2,yes,2674
5,974018,2573,medium,steel,no,no,yes,11,52,2,yes,3520
56,873238,4640,low,concrete,no,yes,yes,29,30,1,yes,3741
23,768909,4578,high,wood,no,yes,no,3,66,1,yes,2966
62,262582,1915,low,brick,no,yes,yes,23,57,1,no,3008
13,1244544,5903,high,concrete,no,no,no,6,27,2,no,3450
59,691354,4029,high,steel,no,no,yes,24,51,1,yes,3932
88,1280203,3172,low,concrete,no,no,no,12,47,2,no,3867
28,913056,5674,high,brick,yes,yes,no,6,61,0,yes,2972
81,350583,1210,low,steel,no,no,no,29,28,1,yes,2578
6,1037921,3467,medium,concrete,yes,yes,yes,3,29,3,yes,3761
61,1482284,2089,high,wood,no,yes,yes,11,32,1,no,4567
61,145978,803,low,wood,no,no,no,20,24,3,no,3240
91,1387443,3989,medium,wood,yes,yes,no,22,25,3,yes,4762
45,211215,1999,high,steel,yes,no,yes,17,54,0,no,2751
93,787858,2867,high,concrete,no,no,yes,12,41,3,no,4689
12,230913,1972,high,steel,no,no,no,18,26,3,yes,2820
35,926885,1856,high,wood,no,no,yes,2,55,0,no,3192
62,106023,2947,medium,steel,no,no,yes,13,35,2,yes,3039
5,464134,5706,high,concrete,yes,no,no,15,34,3,yes,2947
66,675380,3803,high,wood,yes,no,yes,24,70,0,yes,3790
75,1071052,2294,medium,steel,no,yes,no,1,66,3,no,3587
68,817893,5615,medium,brick,no,yes,no,19,74,1,no,2957
86,1469274,3282,high,wood,no,yes,yes,29,45,3,no,5973
65,153405,3592,medium,brick,no,yes,no,23,51,0,yes,2091
80,1385769,5673,medium,wood,yes,yes,yes,0,61,0,no,4223
66,240618,833,low,concrete,no,yes,yes,24,32,1,no,3188
41,138793,2737,medium,steel,no,no,yes,13,30,2,yes,3167
27,1482863,4175,low,brick,yes,no,yes,21,77,3,yes,4239
76,782066,3406,low,brick,no,no,yes,27,34,3,yes,4502
5,533737,2527,low,steel,no,yes,no,3,34,1,yes,1538
5,385550,5450,low,concrete,no,no,yes,4,53,1,yes,2526
86,726701,2557,low,brick,yes,no,no,6,28,0,yes,2302
13,1184611,2093,medium,steel,yes,yes,no,10,32,0,no,1960
80,483904,1531,medium,brick,no,yes,no,11,70,1,yes,2613
90,432934,647,medium,concrete,yes,no,no,7,63,0,yes,2006
9,825099,2870,high,brick,no,no,yes,20,22,2,no,4006
48,1136918,3360,medium,brick,yes,yes,no,6,49,0,yes,2535
32,471418,5161,low,concrete,no,no,yes,2,29,2,no,2863
83,636740,5779,high,brick,no,no,no,1,36,1,yes,2879
36,253753,5999,high,steel,no,yes,no,17,26,0,no,2514
92,1431546,2664,medium,concrete,no,yes,yes,9,43,3,no,4869
15,1034936,1278,high,brick,no,yes,yes,27,41,0,no,3339
9,1166919,4545,medium,concrete,no,yes,yes,18,25,2,no,3894
16,808210,2190,medium,wood,yes,yes,no,21,79,2,no,3167
6,468989,3118,low,steel,yes,yes,yes,14,66,1,yes,2314
72,1203403,1428,high,brick,no,no,yes,26,46,3,no,4795
33,1002940,2166,high,steel,yes,no,yes,25,37,1,no,3845
96,688525,5820,high,brick,yes,no,no,16,61,1,no,3109
42,535417,2167,medium,wood,no,no,no,18,67,1,yes,2720
59,1037818,3934,high,wood,yes,yes,no,2,48,3,yes,3959
36,540632,805,low,steel,yes,no,yes,12,50,3,yes,3431
34,1223179,2405,high,steel,no,yes,no,1,33,2,yes,3536
2,572853,1079,high,concrete,yes,yes,no,14,73,0,yes,1949
13,378085,2720,low,brick,yes,yes,yes,16,28,0,yes,2117
43,978085,2061,medium,brick,yes,no,yes,28,45,1,no,3794
74,1334586,3229,medium,steel,yes,no,yes,0,76,3,yes,4050
57,349461,3366,high,concrete,yes,yes,yes,13,26,0,yes,2917
7,633299,2037,low,wood,no,yes,no,0,68,1,no,2039
59,162969,2542,low,brick,yes,no,yes,23,63,3,no,3069
59,1478140,4342,low,wood,no,no,yes,21,54,0,yes,4057
51,1396464,3405,medium,concrete,no,yes,yes,24,59,0,no,3536
3,914996,3427,medium,brick,no,no,no,27,61,0,yes,2355
27,1287145,1370,medium,concrete,yes,yes,no,10,64,0,yes,2531
78,1419018,666,low,concrete,no,yes,yes,2,27,3,no,4345
54,1028391,2045,medium,brick,yes,yes,yes,12,29,3,yes,3991
94,848557,3501,high,wood,no,no,no,22,43,2,no,4392
64,694429,3018,medium,wood,yes,no,yes,21,71,0,yes,3635
34,719950,963,high,concrete,yes,yes,yes,8,75,2,yes,3467
23,846589,5095,medium,steel,no,no,yes,14,35,3,yes,4053
48,347889,3497,high,concrete,yes,yes,yes,8,30,3,no,3763
55,573779,859,low,wood,no,no,yes,26,34,3,yes,3973
17,458648,4459,medium,concrete,no,yes,no,29,71,2,no,2867
79,1300088,1668,high,concrete,no,yes,no,24,53,2,yes,3963
62,690064,4534,low,brick,no,no,no,6,35,0,yes,1887
61,904312,5593,high,concrete,no,yes,no,24,56,1,no,3542
61,344579,1910,medium,steel,no,yes,yes,6,46,1,no,3168
44,290922,2042,medium,steel,no,yes,no,24,52,2,no,2637
71,739279,1928,medium,steel,yes,no,no,1,76,3,no,3069
3,129466,828,low,steel,no,yes,no,1,70,2,yes,1153
73,727685,5445,medium,concrete,no,no,yes,22,64,3,no,4646
67,204351,1809,low,steel,no,yes,no,25,66,0,no,2004
99,807273,2570,low,steel,no,yes,yes,21,73,3,no,3995
8,657661,4821,medium,brick,no,no,yes,21,41,1,no,3438
26,327627,4827,medium,wood,yes,no,no,20,63,3,no,3028
15,264246,3832,medium,brick,no,yes,no,0,58,2,yes,2133
5,428751,2325,medium,steel,yes,yes,yes,22,28,1,no,3034
13,808721,2216,high,wood,no,yes,no,17,74,3,yes,3563
79,736796,2497,high,brick,no,yes,no,15,31,1,no,3257
12,776365,5041,high,concrete,yes,no,yes,23,27,3,yes,4000
99,974440,2562,low,wood,yes,no,no,9,46,0,yes,2564
63,539093,2731,low,brick,no,no,no,22,71,2,no,2637
8,424549,3082,high,brick,no,yes,yes,15,27,0,no,2542
74,933706,5885,medium,steel,yes,yes,no,27,66,3,no,3915
34,150604,2050,low,wood,no,yes,no,12,75,3,no,2893
72,708661,5761,low,steel,yes,yes,no,1,38,1,yes,2364
22,1479243,4880,low,wood,no,no,no,1,43,1,yes,3006
50,1127669,1855,low,steel,yes,yes,yes,9,44,3,no,3603
12,886632,1000,high,wood,no,no,yes,23,50,3,yes,4724
22,1189169,5856,high,wood,no,yes,no,27,28,2,no,4547
91,122584,2347,low,brick,yes,no,no,11,56,3,no,2632
58,442100,5952,medium,steel,yes,no,yes,4,77,2,no,2860
82,1468846,2582,high,wood,no,yes,no,7,60,0,yes,3780
19,594280,2575,low,wood,yes,yes,no,16,73,0,yes,2078
5,563673,4253,high,wood,no,yes,no,8,41,3,yes,3956
16,791841,4064,low,concrete,yes,no,no,23,47,3,no,2403
41,754349,5666,medium,wood,yes,no,no,21,50,0,no,3043
74,908468,3014,low,concrete,no,no,no,14,50,2,yes,2953
19,988353,3782,low,wood,yes,yes,yes,12,28,2,yes,3621
65,913428,2908,low,wood,no,yes,no,13,55,3,yes,3691
22,940774,1687,medium,brick,no,yes,yes,7,26,3,yes,4040
17,1452443,4474,low,brick,yes,no,no,16,34,2,no,3205
35,610798,3147,low,brick,no,no,yes,10,27,1,no,2742
39,715654,3760,high,brick,yes,no,no,7,53,0,no,2317
73,1185963,1992,low,steel,no,no,yes,13,57,3,no,4324
55,957156,2115,high,wood,yes,yes,no,0,54,0,yes,3001
5,1342222,3293,low,concrete,yes,yes,no,11,64,2,no,2618
73,137734,3503,medium,wood,yes,yes,no,19,54,2,no,3157
11,1164918,4558,medium,wood,no,yes,no,9,40,0,yes,3316
78,648212,5100,medium,wood,yes,no,no,11,62,3,no,3881
40,982587,5063,low,brick,yes,no,yes,18,39,3,yes,3965
88,448257,5976,medium,wood,no,no,no,26,35,1,no,3731
84,836050,820,medium,wood,yes,no,yes,14,42,0,yes,3719
97,1010024,3612,low,steel,no,no,no,2,60,3,no,3422
4,1190209,5966,high,steel,yes,no,no,25,55,2,yes,3984
80,792732,1870,low,concrete,no,yes,yes,8,52,0,no,2998
89,641614,4868,low,steel,yes,yes,no,7,38,3,yes,3131
58,1251351,4818,high,brick,no,no,yes,9,28,0,yes,4213
65,696107,2352,medium,steel,yes,no,yes,27,42,0,yes,3350
88,923036,1235,low,concrete,yes,yes,no,7,28,1,yes,2417
64,200732,3463,high,concrete,yes,no,yes,15,22,3,no,3909
67,966706,3337,high,steel,yes,no,yes,10,43,2,yes,4268
96,996302,5950,medium,wood,yes,yes,yes,22,43,0,no,4412
34,670104,3296,low,concrete,no,no,yes,23,44,1,no,3197
89,274985,4689,high,steel,no,yes,no,23,49,0,yes,2713
58,1290153,2099,low,steel,no,yes,no,25,61,1,no,3350
67,1032918,3861,low,steel,yes,no,no,21,67,2,no,3069
7,1141636,1100,medium,concrete,no,yes,yes,7,78,2,yes,3612
35,435071,2256,low,wood,no,yes,yes,17,51,1,no,3146
29,517527,3958,medium,brick,no,no,no,6,66,1,no,2160
25,921874,2496,high,steel,yes,no,no,2,31,0,yes,2776
28,758684,2708,medium,wood,no,yes,yes,7,33,3,no,4017
88,580969,1761,medium,brick,no,yes,no,4,66,1,no,2282
69,1347786,725,high,steel,no,yes,yes,26,37,2,no,5057
27,1105221,4375,medium,concrete,yes,yes,no,4,42,2,yes,2914
74,1175999,4887,medium,brick,yes,no,no,18,34,2,yes,3953
76,872722,2569,high,wood,no,yes,no,16,68,2,yes,4049
82,982502,3885,medium,brick,no,yes,no,28,25,2,no,3790
8,818511,2840,low,wood,no,yes,yes,28,58,2,yes,4331
38,1160633,1188,medium,wood,yes,no,yes,13,51,2,yes,4189
94,685685,3694,medium,wood,yes,no,no,17,47,0,yes,3090
9,668889,1342,low,steel,yes,yes,yes,28,35,3,no,3531
43,383031,3827,medium,brick,no,yes,yes,27,58,3,no,3900
25,232599,1716,high,concrete,yes,no,yes,1,46,2,yes,2884
94,195925,1425,high,steel,yes,yes,yes,22,60,1,yes,3371
66,117069,2303,low,concrete,yes,no,no,17,48,1,no,1635
17,640636,3256,high,concrete,no,no,yes,29,35,3,yes,4127
7,1311647,1753,medium,brick,yes,yes,no,6,23,0,yes,2495
22,585791,2872,high,steel,no,yes,no,16,23,2,no,3185
10,908025,4543,medium,brick,no,yes,yes,17,54,2,no,3585
90,982629,2995,medium,steel,yes,yes,no,15,23,2,no,3703
13,490080,1734,medium,steel,yes,yes,no,22,55,2,no,2559
42,636716,2105,medium,brick,no,no,no,6,74,3,yes,2941
28,576005,2844,medium,steel,no,yes,no,17,46,2,yes,2872
59,561829,2838,high,brick,yes,no,yes,11,76,2,no,4002
11,652677,3735,medium,wood,yes,yes,no,25,66,3,yes,3450
9,1280552,5189,low,wood,no,yes,yes,28,58,0,no,3775
80,1293299,768,low,concrete,yes,yes,yes,15,48,0,no,3219
81,1379974,776,low,brick,no,no,no,13,47,3,no,3737
55,559994,1768,high,concrete,no,no,no,6,73,3,no,3315
5,930018,1186,low,steel,no,no,yes,29,68,1,no,2849
69,472798,654,medium,wood,yes,yes,yes,24,43,1,no,3412
38,925137,3334,high,brick,yes,no,no,7,73,1,yes,3039
95,207359,4345,high,concrete,no,no,yes,13,68,3,no,4123
66,1306784,735,medium,steel,no,no,no,21,79,2,no,3362
91,1362304,5742,low,steel,yes,yes,yes,19,28,3,no,4669
83,868125,1137,medium,brick,no,no,yes,13,34,3,no,4243
64,412074,2809,low,steel,no,no,no,26,69,3,no,3027
25,1449013,2807,low,concrete,no,yes,yes,2,72,3,no,4135
52,1269097,3165,low,brick,no,no,yes,7,49,0,no,3411
38,1390859,2328,low,concrete,yes,yes,yes,18,66,3,yes,4120
77,898807,5010,low,brick,no,no,no,11,77,0,yes,2534
93,355366,1307,medium,concrete,yes,no,no,10,49,3,yes,2765
19,1440784,1840,high,steel,yes,yes,yes,20,45,2,no,4280
99,419296,4959,high,wood,no,no,yes,10,56,2,yes,4383
25,745566,2175,high,steel,no,yes,yes,2,76,0,no,3143
48,457273,3589,medium,steel,yes,no,no,8,54,1,no,2686
73,303402,5157,medium,concrete,yes,yes,yes,10,58,1,no,3172
61,524898,1784,high,concrete,no,no,no,22,30,1,yes,3211
35,460969,5009,low,wood,no,no,yes,18,71,1,no,3457
51,695521,5579,high,wood,no,yes,no,9,24,1,no,3171
15,562863,4826,high,concrete,no,yes,no,28,73,1,no,2897
86,520207,5362,low,steel,yes,no,no,22,23,3,no,2977
77,1433498,4760,low,brick,yes,yes,yes,15,79,0,yes,3406
49,571833,1168,low,wood,yes,no,no,3,43,3,yes,3066
30,1456135,2042,medium,steel,no,yes,yes,0,42,2,no,4344
21,173958,2616,low,brick,yes,yes,yes,3,58,0,no,1046
89,1205148,1546,high,steel,yes,yes,yes,26,45,0,yes,4058
89,663805,3432,high,wood,no,yes,yes,25,35,2,no,4905
86,111656,4644,high,concrete,yes,no,no,26,75,1,no,2745
41,848036,651,high,concrete,yes,yes,no,26,54,1,no,3034
3,1345702,5639,low,wood,no,no,no,7,38,2,no,3435
73,469123,4259,medium,concrete,yes,no,no,15,79,3,no,3262
24,700128,2984,high,brick,yes,no,yes,29,79,3,no,4339
96,1421178,4834,low,steel,no,no,no,5,42,0,no,3268
17,136619,5087,low,concrete,no,no,no,0,34,3,yes,2013
88,1129327,833,medium,concrete,yes,no,yes,15,65,3,yes,4693
8,991591,5127,medium,concrete,no,no,yes,0,72,3,yes,3497
6,744520,4983,low,wood,no,yes,yes,19,65,2,no,3873
9,912041,1729,high,wood,yes,no,yes,15,61,0,yes,3465
15,181575,5303,high,concrete,yes,no,yes,26,32,2,yes,3190
64,1367620,3151,medium,wood,yes,no,no,21,23,3,no,4213
88,592507,5328,low,steel,no,no,yes,3,58,2,yes,3773
50,140975,1215,high,brick,yes,no,no,26,49,0,no,2035
11,180416,2524,low,steel,no,yes,yes,24,75,1,no,2172
95,287316,4528,low,steel,no,yes,no,1,24,0,yes,1739
46,175298,2945,high,brick,no,no,yes,13,36,3,yes,3639
45,277253,5985,high,brick,no,yes,no,5,67,3,yes,3414
77,137195,5873,high,steel,yes,no,no,22,45,0,no,2639
94,657134,5489,medium,brick,yes,yes,yes,19,29,1,yes,3840
59,1438384,3372,medium,steel,no,no,yes,11,27,1,yes,4154
25,371380,1518,low,concrete,no,no,no,4,53,1,no,1352
12,1114164,5795,high,wood,no,yes,yes,13,62,0,no,4596
85,967226,3842,high,brick,no,no,yes,4,72,3,no,4643
88,952399,5455,low,concrete,no,yes,no,17,56,3,yes,3615
26,1306827,5521,high,brick,yes,yes,no,29,77,3,yes,4234
76,487099,2551,high,wood,yes,yes,yes,15,34,2,no,4578
37,244408,873,high,wood,no,no,no,20,49,3,yes,3449
85,361320,2945,medium,wood,yes,no,no,15,63,1,no,2855
23,1359822,4907,low,brick,no,no,yes,9,25,2,no,3496
65,321796,3673,high,steel,yes,no,yes,10,79,0,yes,2915
45,1475510,1555,medium,brick,yes,yes,yes,20,52,1,no,4017
74,328426,2936,medium,brick,no,yes,yes,4,22,0,no,2624
35,1327840,4357,low,concrete,yes,yes,yes,3,51,3,no,4057
48,939934,4661,high,concrete,yes,yes,yes,25,29,2,no,4186
28,534447,5392,medium,steel,no,yes,yes,19,61,0,yes,2813
1,1176859,3488,medium,wood,yes,yes,yes,28,67,1,yes,3973
72,751825,3318,low,wood,no,no,yes,6,74,1,no,3497
41,1457822,1196,medium,brick,no,no,no,5,35,0,no,2825
23,492716,2920,high,wood,no,yes,no,14,65,3,yes,3628
84,606835,4984,medium,steel,yes,no,no,26,49,2,no,3195
32,1190293,2839,medium,wood,no,yes,yes,14,55,3,no,4848
87,718530,4961,high,concrete,no,yes,no,23,60,3,yes,3943
7,665361,4444,medium,wood,no,no,no,16,25,3,yes,3262
75,688540,1435,low,brick,no,no,yes,9,45,0,yes,2725
55,983447,5373,medium,concrete,no,no,yes,17,48,3,no,4547
72,1284664,1591,low,steel,yes,no,no,10,63,0,yes,2535
43,1445450,5376,low,brick,no,no,yes,26,32,1,no,3929
14,1474363,1300,high,brick,no,no,yes,17,75,1,yes,4080
14,1282713,5606,low,concrete,yes,no,no,1,44,1,yes,2449
41,1054220,5515,medium,brick,yes,no,yes,2,63,0,yes,3421
91,992407,2233,high,wood,no,no,no,5,53,0,no,3688
84,1296960,4469,low,wood,no,no,no,2,71,2,no,3617
89,269262,5281,low,concrete,yes,yes,yes,6,74,3,no,3638
93,1191618,677,low,wood,no,no,yes,2,25,0,no,3507
14,1085955,5587,medium,brick,yes,no,no,14,40,0,yes,2671
28,1174495,4345,medium,concrete,yes,yes,no,12,28,3,yes,3579
30,423801,3346,low,concrete,no,no,yes,5,54,2,no,2730
79,842667,3885,high,steel,yes,no,no,1,35,3,yes,3810
54,769559,2532,medium,brick,no,yes,yes,1,34,3,yes,3888
59,1191627,3850,high,brick,yes,no,no,18,27,1,yes,3519
85,240461,3218,medium,steel,no,yes,yes,27,40,1,yes,3291
12,1078698,3252,high,steel,yes,yes,no,7,76,3,no,3448
75,329573,5854,high,brick,yes,yes,yes,8,30,2,no,3408
39,1419768,3130,low,steel,yes,yes,yes,1,56,2,no,3278
70,219085,5525,low,concrete,yes,no,yes,6,70,2,yes,3049
67,683610,2364,low,concrete,yes,no,no,28,72,0,yes,2270
15,131546,5787,low,brick,yes,no,yes,16,69,1,no,2223
98,1212993,1364,high,concrete,yes,no,no,14,78,2,yes,4054
4,715393,4712,low,brick,yes,yes,no,3,47,0,no,1518
98,328655,4847,medium,steel,yes,yes,yes,21,25,3,yes,4174
44,663346,1060,low,wood,yes,yes,yes,22,69,3,no,4049
39,249203,4943,low,concrete,yes,no,no,12,49,3,no,1982
70,1104931,1199,medium,concrete,yes,yes,no,2,48,1,no,2297
86,683199,4793,low,steel,no,yes,no,11,72,0,no,2439
37,362489,5797,low,concrete,no,yes,no,2,76,3,no,2554
58,771899,5234,low,brick,yes,yes,yes,28,65,2,yes,3690
32,410859,895,medium,concrete,yes,no,no,20,28,2,no,2240
28,161154,5133,medium,steel,no,no,yes,18,73,2,no,2972
90,1310144,2022,low,brick,yes,no,yes,8,78,2,yes,4011
4,935687,2619,medium,concrete,yes,yes,no,15,30,3,no,2927
10,871286,1264,high,concrete,yes,yes,no,17,55,2,yes,3121
27,145009,4043,medium,concrete,no,no,no,25,76,2,no,2522
84,713684,3021,low,concrete,yes,yes,no,29,29,3,no,3362
36,218891,5699,medium,wood,no,yes,no,28,77,0,yes,2762
5,214473,4278,low,wood,yes,no,no,15,31,3,yes,2612
81,295096,1158,high,steel,no,no,yes,11,22,1,yes,3435
50,238151,3132,high,wood,no,no,yes,6,71,1,no,3343
32,899346,1707,low,steel,yes,no,no,22,29,3,yes,3143
99,402021,5361,medium,brick,no,no,no,18,66,1,no,3100
23,943983,5178,high,wood,no,yes,no,23,60,0,no,3293
77,1425757,3967,low,brick,yes,no,no,11,67,0,yes,2957
61,548008,5534,low,wood,no,no,no,10,60,2,no,2871
1,931082,705,high,steel,yes,no,yes,11,38,1,yes,2810
31,1166722,4278,low,brick,yes,no,yes,29,39,0,no,3406
19,1179004,5928,high,concrete,no,yes,yes,18,55,0,yes,3763
87,665965,2306,high,concrete,no,yes,no,20,56,1,no,3113
54,144868,1390,medium,wood,no,no,no,16,72,3,no,3187
34,222693,1411,low,brick,no,yes,no,14,24,0,yes,1288
4,1263904,5545,high,steel,yes,yes,yes,9,33,2,yes,4066
48,1350988,769,high,steel,yes,no,no,3,25,1,no,2774
48,447112,5045,medium,concrete,yes,yes,no,29,57,2,yes,2901
49,1010722,2532,high,concrete,no,no,yes,17,30,0,no,3914
60,1164037,2351,medium,wood,no,yes,no,27,56,0,yes,3423
44,704275,5800,high,steel,no,no,yes,12,24,0,no,3565
34,501878,1048,low,brick,no,yes,yes,29,46,1,yes,3085
94,122183,3279,low,concrete,yes,no,no,4,73,0,yes,1644
56,794469,1724,low,brick,no,yes,no,19,75,3,yes,3289
74,699417,1992,medium,steel,yes,yes,no,19,47,1,yes,2619
6,590045,2418,low,brick,yes,yes,yes,3,58,3,yes,2949
76,276710,2283,medium,steel,no,no,yes,29,69,0,no,2961
76,899323,4201,medium,steel,no,yes,yes,15,48,2,no,4092
82,617593,2455,medium,brick,yes,yes,no,20,49,2,no,3017
36,360783,5460,high,brick,no,no,yes,24,79,1,yes,3750
35,503128,1888,medium,brick,no,yes,no,24,40,0,no,2326
25,377047,2849,high,steel,no,yes,yes,19,45,1,yes,2870
49,723170,1741,medium,wood,no,no,yes,26,58,0,yes,3860
55,1350188,5842,medium,steel,yes,yes,yes,8,61,3,yes,4882
41,1126483,1648,high,steel,no,no,no,23,65,3,yes,4021
57,595790,3016,high,wood,yes,no,no,28,59,1,yes,3457
22,1291744,5080,low,concrete,yes,no,yes,20,46,3,yes,4237
94,539198,2921,low,brick,no,no,no,23,55,2,no,3354
44,1412750,5229,high,brick,no,no,no,29,36,1,yes,3774
29,236931,2991,low,concrete,no,no,no,28,37,3,yes,2602
71,971459,3992,high,brick,no,yes,yes,6,76,0,no,3662
48,1242948,5858,high,steel,no,no,yes,17,79,1,no,4712
3,703039,4802,low,concrete,yes,no,no,9,25,2,yes,2292
85,282452,1521,high,wood,no,no,yes,14,47,0,no,3432
45,605243,1309,high,steel,yes,yes,no,28,68,2,no,3330
20,1397600,5688,low,steel,no,no,yes,23,60,0,yes,3497
73,702414,1046,medium,steel,yes,yes,no,8,78,0,no,2410
36,478566,3109,medium,steel,yes,no,no,17,68,2,yes,2088
60,1038911,3887,high,brick,yes,no,yes,10,47,0,no,3701
78,962615,3453,low,steel,yes,no,no,11,69,1,yes,2598
18,601166,1672,low,brick,yes,yes,no,1,49,3,no,2716
97,888558,4288,medium,brick,no,no,no,25,70,0,yes,2823
66,1037843,3728,high,brick,no,yes,no,8,58,1,no,3455
31,337568,4197,medium,brick,no,yes,no,16,59,0,no,1959
86,760443,5034,medium,wood,no,yes,no,2,57,2,yes,3535
9,221618,4718,high,brick,yes,yes,yes,13,31,1,no,2738
20,640536,1667,high,brick,yes,no,yes,2,75,0,no,2675
20,616742,1036,high,concrete,no,yes,yes,5,54,2,yes,3133
47,630897,5604,high,wood,no,no,no,10,29,0,yes,3049
1,271518,1692,high,steel,no,no,yes,22,59,1,no,2844
94,1256940,1193,high,brick,no,yes,no,2,63,1,no,3695
83,1306847,3160,high,brick,yes,no,no,14,57,3,yes,4376
14,127921,5692,low,wood,no,no,no,7,42,0,yes,1734
1,637905,876,low,concrete,yes,yes,yes,1,77,1,no,1895
69,1304826,5187,medium,steel,no,no,no,10,66,2,no,3785
10,915501,682,medium,steel,no,no,yes,13,71,1,yes,3138
73,704093,3983,low,wood,yes,yes,no,2,41,0,yes,2405
49,169197,5945,low,wood,yes,yes,yes,28,76,1,no,3087
14,753702,1067,high,concrete,no,yes,no,9,55,1,no,2275
60,242647,5860,medium,wood,yes,no,no,17,59,3,no,3232
82,956077,1597,low,concrete,no,yes,yes,17,64,1,yes,3676
42,1276745,2979,high,concrete,yes,yes,no,11,49,0,no,2636
59,405260,5648,low,brick,yes,yes,yes,26,53,0,yes,2666
25,884189,1892,medium,steel,yes,no,yes,21,33,1,yes,3532
36,389125,4695,low,steel,yes,yes,no,18,30,1,yes,2004
95,276602,1967,low,brick,yes,no,yes,18,64,1,no,2931
35,396862,5695,medium,steel,yes,no,yes,8,36,2,no,3098
91,594898,4534,low,wood,yes,yes,no,0,34,0,yes,2422
86,405656,693,medium,brick,yes,no,no,24,23,0,no,2054
11,686624,1522,high,concrete,no,no,yes,11,41,0,no,2775
10,270063,3741,high,concrete,no,no,no,26,35,0,yes,1958
8,1260875,2509,low,wood,no,yes,no,1,63,2,no,3311
92,495226,4054,high,steel,no,no,no,1,36,0,yes,2406
23,231565,5907,medium,wood,yes,no,no,4,50,3,no,2870
6,976465,3229,medium,brick,yes,yes,yes,21,79,1,no,3347
78,1461723,2479,low,wood,no,no,no,23,42,0,yes,3350
88,1088418,2404,high,wood,yes,yes,no,0,31,1,no,3741
64,1269911,1758,medium,wood,no,no,yes,11,77,0,no,3870
73,372494,3820,medium,concrete,no,yes,yes,4,74,2,no,3450
46,1326549,5821,low,brick,no,yes,yes,27,74,2,no,4466
38,359585,957,high,steel,no,no,yes,25,79,3,yes,3650
25,186556,741,medium,concrete,yes,yes,yes,13,62,2,yes,2900
94,1212847,2394,low,concrete,yes,no,yes,7,79,2,yes,3986
86,1257366,3478,low,wood,no,no,yes,10,59,2,yes,4643
2,1366409,2818,medium,concrete,yes,yes,yes,17,42,0,no,3339
89,160730,2659,medium,brick,yes,no,no,9,56,1,no,1981
24,519210,1678,low,brick,yes,no,no,8,65,3,yes,2231
67,980370,1101,high,steel,no,no,no,14,38,1,no,3011
90,507007,5676,low,brick,no,no,no,9,75,3,yes,3096
94,375479,1485,high,concrete,yes,no,yes,3,79,3,yes,3691
93,783858,3539,medium,steel,yes,yes,yes,10,65,0,no,3301
71,389609,1202,medium,concrete,yes,no,yes,22,78,1,no,3046
61,255888,5020,medium,concrete,no,no,no,16,25,1,yes,2410
9,900095,2564,low,brick,no,no,yes,28,35,1,no,3184
45,176630,4494,high,brick,no,yes,yes,17,61,3,yes,3914
94,364544,3144,low,steel,yes,yes,no,16,53,3,no,3050
16,320509,5011,low,brick,yes,yes,no,23,39,3,yes,2208
14,1206013,2324,low,concrete,no,yes,yes,0,55,0,no,2496
26,1381350,771,high,steel,no,no,no,24,53,3,no,4031
46,453999,5276,high,steel,no,yes,no,11,35,0,no,2881
58,120394,1901,medium,steel,no,yes,no,22,57,1,yes,2354
74,661024,683,low,brick,no,no,yes,14,55,0,yes,3084
30,1141852,1771,high,steel,yes,no,yes,20,27,2,yes,3878
86,790805,1543,low,brick,no,no,no,16,61,2,yes,2645
56,1209281,5428,medium,wood,yes,yes,yes,19,56,1,yes,4675
94,446469,2386,medium,steel,no,no,no,28,36,2,yes,3543
32,248731,4793,low,concrete,yes,yes,yes,2,72,3,yes,3073
78,1128855,4909,medium,concrete,no,yes,no,6,41,2,yes,3668
23,686293,1406,high,steel,no,yes,no,27,49,0,no,2519
17,1125069,910,high,brick,yes,no,yes,0,58,3,no,4062
93,658622,2360,high,wood,no,no,no,25,72,2,no,4090
24,598900,2830,high,wood,no,no,yes,19,59,1,no,3935
47,651390,2582,medium,brick,no,no,yes,10,42,2,yes,3610
11,535091,1956,high,steel,no,yes,no,4,45,3,no,3055
41,416728,4586,medium,wood,no,yes,yes,2,31,2,no,3403
